User-ID,Location,Age,city,state,country
162683,"cincinnati, ohio, usa",49,cincinnati,ohio,usa
162738,"waterford, michigan, usa",35,waterford,michigan,usa
162762,"cleveland, ohio, usa",25,cleveland,ohio,usa
162780,"rock island, tennessee, usa",31,rock island,tennessee,usa
162798,"preston, england, united kingdom",31,preston,england,united kingdom
162827,"seattle, washington, usa",,seattle,washington,usa
162862,"berne, indiana, usa",,berne,indiana,usa
162935,"glynde, south australia, australia",28,glynde,south australia,australia
162962,"springfield, virginia, usa",25,springfield,virginia,usa
163016,"new orleans, louisiana, usa",49,new orleans,louisiana,usa
163128,"virginia beach, virginia, usa",,virginia beach,virginia,usa
163169,"shepherdsville, kentucky, usa",27,shepherdsville,kentucky,usa
163194,"west linn, ,",57,west linn,,
163202,"los angeles, california, usa",26,los angeles,california,usa
163249,"woodstock, ontario, canada",,woodstock,ontario,canada
163277,"nuku`alofa, n/a,",,nuku`alofa,n/a,
163307,"tulsa, oklahoma, usa",24,tulsa,oklahoma,usa
163308,"vilas, north carolina, usa",46,vilas,north carolina,usa
163319,"gÃ¼nzburg, bayern, germany",34,gÃ¼nzburg,bayern,germany
163326,"gum spring, virginia, usa",28,gum spring,virginia,usa
163329,"bellingham, washington, usa",,bellingham,washington,usa
163358,"toronto, ontario, canada",21,toronto,ontario,canada
163419,"tÃ¼bingen, baden-wÃ¼rttemberg, germany",33,tÃ¼bingen,baden-wÃ¼rttemberg,germany
163430,"huntsville, texas, usa",,huntsville,texas,usa
163433,"edmonton, alberta, canada",,edmonton,alberta,canada
163485,"chicago, illinois, usa",,chicago,illinois,usa
163488,"salem, ohio, usa",24,salem,ohio,usa
163523,"lr. sackville, nova scotia, canada",54,lr. sackville,nova scotia,canada
163534,"northampton, england, united kingdom",37,northampton,england,united kingdom
163542,"tigard, oregon, usa",,tigard,oregon,usa
163545,"burlington, vermont, usa",65,burlington,vermont,usa
163554,"cambridge, ontario, canada",35,cambridge,ontario,canada
163570,"lincoln, new brunswick, canada",50,lincoln,new brunswick,canada
163579,"petaluma, california, usa",58,petaluma,california,usa
163600,"burbank, california, usa",17,burbank,california,usa
163612,"calgary, alberta, canada",,calgary,alberta,canada
163676,"roanoke, virginia, usa",59,roanoke,virginia,usa
163744,"merville, british columbia, canada",54,merville,british columbia,canada
163754,"chicago, ,",,chicago,,
163776,"barboursville,, virginia, usa",29,barboursville,,"virginia, usa"
163804,"bonaire, georgia, usa",43,bonaire,georgia,usa
163824,"strasbourg, alsace, france",17,strasbourg,alsace,france
163851,"phoenix, arizona, usa",26,phoenix,arizona,usa
163875,"derry, new hampshire, usa",,derry,new hampshire,usa
163876,"san francisco, california, usa",,san francisco,california,usa
163912,"huntington, vermont, usa",36,huntington,vermont,usa
163973,"sÃ£o paulo, sÃ£o paulo, brazil",46,sÃ£o paulo,sÃ£o paulo,brazil
164008,"madrid, madrid, spain",26,madrid,madrid,spain
164027,"burlington, ontario, canada",,burlington,ontario,canada
164061,"dresden, ontario, canada",,dresden,ontario,canada
164076,"richmond, ,",,richmond,,
164096,"lisboa, lisboa, portugal",29,lisboa,lisboa,portugal
164105,"nashua, new hampshire, usa",28,nashua,new hampshire,usa
164140,"seattle, washington, usa",25,seattle,washington,usa
164176,"orlando, florida, usa",,orlando,florida,usa
164323,"delta, british columbia, canada",31,delta,british columbia,canada
164348,"hayden, idaho, usa",23,hayden,idaho,usa
164425,"grafton, wisconsin, usa",,grafton,wisconsin,usa
164442,"midland, michigan, usa",60,midland,michigan,usa
164465,"nashville, tennessee, usa",33,nashville,tennessee,usa
164480,"bronx, new york, usa",44,bronx,new york,usa
164492,"miami, florida, usa",46,miami,florida,usa
164518,"oakville, ,",,oakville,,
164533,"sitges, barcelona, spain",46,sitges,barcelona,spain
164549,"lexington, michigan, usa",,lexington,michigan,usa
164581,"costa da caparica, ,",30,costa da caparica,,
164584,"manchester, new hampshire, usa",52,manchester,new hampshire,usa
164642,"winona, minnesota, usa",16,winona,minnesota,usa
164675,"portland, oregon, usa",55,portland,oregon,usa
164728,"studio city, california, usa",,studio city,california,usa
164762,"temple, texas, usa",29,temple,texas,usa
164799,"round rock, texas, usa",29,round rock,texas,usa
164809,"woodstock, georgia, usa",,woodstock,georgia,usa
164828,"duncanville, alabama, usa",,duncanville,alabama,usa
164863,"portland, maine, usa",37,portland,maine,usa
164870,"manzanares el real, madrid, spain",28,manzanares el real,madrid,spain
164926,"ann arbor, michigan, usa",25,ann arbor,michigan,usa
164944,"lyon, rhone, france",23,lyon,rhone,france
164956,"waterdown, ontario, canada",44,waterdown,ontario,canada
164965,"gold coast, queensland, australia",35,gold coast,queensland,australia
164968,"rignano sull`arno, toscana, italy",34,rignano sull`arno,toscana,italy
165073,"birmingham, england, united kingdom",44,birmingham,england,united kingdom
165183,"tulsa, oklahoma,",60,tulsa,oklahoma,
165232,"saint albans, west virginia, usa",23,saint albans,west virginia,usa
165253,"antioch, illinois, usa",,antioch,illinois,usa
165267,"north bergen, new jersey, usa",27,north bergen,new jersey,usa
165268,"madras, oregon, usa",73,madras,oregon,usa
165308,"new berlin, wisconsin, usa",33,new berlin,wisconsin,usa
165319,"tucson, arizona, usa",28,tucson,arizona,usa
165345,"rohnert park, california, usa",,rohnert park,california,usa
165392,"portalegre, alto alentejo, portugal",43,portalegre,alto alentejo,portugal
165420,"vancouver, british columbia,",31,vancouver,british columbia,
165444,"brighton, england, united kingdom",34,brighton,england,united kingdom
165452,"portland, oregon, usa",28,portland,oregon,usa
165512,"chester, cheshire, united kingdom",28,chester,cheshire,united kingdom
165516,"mesa, arizona, usa",26,mesa,arizona,usa
165558,"nantes, loire atlantique, france",18,nantes,loire atlantique,france
165576,"landenberg, pennsylvania, usa",22,landenberg,pennsylvania,usa
165582,"potomac falls, virginia, usa",,potomac falls,virginia,usa
165618,"pforzheim, baden-wuerttemberg, germany",,pforzheim,baden-wuerttemberg,germany
165619,"north charleston, south carolina, usa",,north charleston,south carolina,usa
165669,"kitchener, ontario, canada",45,kitchener,ontario,canada
165728,"round lake park, illinois, usa",35,round lake park,illinois,usa
165743,"st. louis, missouri, usa",,st. louis,missouri,usa
165758,"st. catharines, ontario, canada",,st. catharines,ontario,canada
165759,"crossville, tennessee, usa",58,crossville,tennessee,usa
165769,"hoffman estates, illinois, usa",,hoffman estates,illinois,usa
165788,"san diego, california, usa",,san diego,california,usa
165806,"cardiff, wales, united kingdom",57,cardiff,wales,united kingdom
165866,"ashville, alabama, usa",27,ashville,alabama,usa
165879,"grove city, ohio, usa",26,grove city,ohio,usa
165884,"louisville, kentucky, usa",,louisville,kentucky,usa
165889,"denver, colorado, usa",37,denver,colorado,usa
165932,"tokyo, tokyo-to, japan",,tokyo,tokyo-to,japan
165987,"banks, oregon, usa",48,banks,oregon,usa
166017,"chicago, illinois, usa",38,chicago,illinois,usa
166123,"cortez, colorado, usa",32,cortez,colorado,usa
166130,"jacksonville, arkansas, usa",37,jacksonville,arkansas,usa
166141,"richmond, surrey, united kingdom",34,richmond,surrey,united kingdom
166220,"montreal, , canada",,montreal,,canada
166248,"brush prairie, washington, usa",,brush prairie,washington,usa
166291,"helsingborg, skÃ¥ne, sweden",,helsingborg,skÃ¥ne,sweden
166327,"tigard, ,",66,tigard,,
166330,"mendocino, california, usa",,mendocino,california,usa
166391,"hanover, pennsylvania, usa",60,hanover,pennsylvania,usa
166409,"richmond, virginia, usa",63,richmond,virginia,usa
166412,"honolulu, hawaii, usa",28,honolulu,hawaii,usa
166492,"manassas, virginia, usa",19,manassas,virginia,usa
166569,"grove city, ohio, usa",,grove city,ohio,usa
166596,"greenwood, british columbia, canada",57,greenwood,british columbia,canada
166637,"sioux falls, south dakota, usa",54,sioux falls,south dakota,usa
166639,"lancaster, pennsylvania, usa",,lancaster,pennsylvania,usa
166646,"redding, california, usa",30,redding,california,usa
166758,"brooklyn, new york, usa",,brooklyn,new york,usa
166767,"tel aviv, n/a, israel",,tel aviv,n/a,israel
166824,"nova, virginia, usa",,nova,virginia,usa
166825,"plainview, minnesota, usa",,plainview,minnesota,usa
166828,"nashua, new hampshire, usa",29,nashua,new hampshire,usa
166830,"ionia, michigan, usa",24,ionia,michigan,usa
166876,"london, n/a, united kingdom",35,london,n/a,united kingdom
166891,"los angeles, ,",,los angeles,,
166922,"london, england, united kingdom",26,london,england,united kingdom
167038,"kissimmee, florida, usa",,kissimmee,florida,usa
167052,"delft, zuid holland, netherlands",29,delft,zuid holland,netherlands
167056,"sarasota (but ybor city has a better name), florida, usa",21,sarasota (but ybor city has a better name),florida,usa
167131,"tarrytown, new york, usa",30,tarrytown,new york,usa
167189,"coburg, oregon, usa",43,coburg,oregon,usa
167192,"denver, colorado, usa",,denver,colorado,usa
167223,"west hollywood, california, usa",,west hollywood,california,usa
167327,"kaiserslautern, rheinland-pfalz, germany",29,kaiserslautern,rheinland-pfalz,germany
167349,"keller, texas, usa",33,keller,texas,usa
167375,"concord, california, usa",33,concord,california,usa
167389,"barneveld, new york, usa",13,barneveld,new york,usa
167436,"des moines, iowa, usa",50,des moines,iowa,usa
167438,"metz, lorraine, france",19,metz,lorraine,france
167442,"victoria, british columbia, canada",18,victoria,british columbia,canada
167471,"milton, ontario, canada",29,milton,ontario,canada
167478,"perth, western australia, australia",28,perth,western australia,australia
167482,"belvidere, illinois, usa",,belvidere,illinois,usa
167494,"redwood city, california, usa",20,redwood city,california,usa
167507,"cardiff, wales, united kingdom",21,cardiff,wales,united kingdom
167517,"roma, lazio, italy",25,roma,lazio,italy
167521,"lingfield, england, united kingdom",23,lingfield,england,united kingdom
167556,"west hollywood, california, usa",33,west hollywood,california,usa
167562,"livermore, california, usa",,livermore,california,usa
167587,"anaheim hills, ,",22,anaheim hills,,
167592,"houston, ,",,houston,,
167611,"cleethorpes, england, united kingdom",36,cleethorpes,england,united kingdom
167614,"seattle, washington, usa",46,seattle,washington,usa
167644,"woodbranch, texas, usa",25,woodbranch,texas,usa
167657,"wesley chapel, florida, usa",62,wesley chapel,florida,usa
167678,"belton, tx, usa",35,belton,tx,usa
167715,"westminster, colorado, usa",34,westminster,colorado,usa
167722,"grand prairie, texas, usa",43,grand prairie,texas,usa
167746,"charlestown, massachusetts, usa",32,charlestown,massachusetts,usa
167750,"sÃ£o paulo, sÃ£o paulo, brazil",22,sÃ£o paulo,sÃ£o paulo,brazil
167761,"new york, new york, usa",24,new york,new york,usa
167782,"orlando, florida, usa",20,orlando,florida,usa
167790,"tulsa, ok, usa",,tulsa,ok,usa
167800,"olive branch, mississippi, usa",57,olive branch,mississippi,usa
167812,"vancouver, washington, usa",38,vancouver,washington,usa
167813,"chicago, illinois, usa",28,chicago,illinois,usa
167844,"houston, texas, usa",37,houston,texas,usa
167865,"maple ridge, british columbia, canada",,maple ridge,british columbia,canada
167892,"southaven, mississippi, usa",,southaven,mississippi,usa
167914,"loveland, colorado, usa",23,loveland,colorado,usa
167925,"madrid, madrid, spain",26,madrid,madrid,spain
167944,"buffalo, ,",,buffalo,,
168016,"lakewood, california, usa",39,lakewood,california,usa
168036,"tualatin, ,",,tualatin,,
168047,"oxford, connecticut, usa",28,oxford,connecticut,usa
168064,"fredericton, new brunswick, canada",,fredericton,new brunswick,canada
168102,"owings, maryland, usa",,owings,maryland,usa
168132,"middletown, maryland, usa",37,middletown,maryland,usa
168133,"northport, new york, usa",51,northport,new york,usa
168144,"oceanside, california, usa",46,oceanside,california,usa
168212,"san jose, california, usa",,san jose,california,usa
168216,"calgary, alberta, canada",47,calgary,alberta,canada
168245,"delisle, saskatchewan, canada",37,delisle,saskatchewan,canada
168275,"london, kentucky, usa",21,london,kentucky,usa
168332,"burford, ontario, canada",,burford,ontario,canada
168336,"prince george, british columbia, canada",,prince george,british columbia,canada
168387,"frankston, victoria, australia",32,frankston,victoria,australia
168388,"victoria, ,",,victoria,,
168408,"north bennington, vermont, usa",19,north bennington,vermont,usa
168464,"antioch, illinois, usa",11,antioch,illinois,usa
168478,"berkeley springs, west virginia, usa",53,berkeley springs,west virginia,usa
168499,"austin, texas, usa",,austin,texas,usa
168500,"lancaster, pennsylvania, usa",30,lancaster,pennsylvania,usa
168636,"cumming, georgia, usa",,cumming,georgia,usa
168639,"new york, new york, usa",62,new york,new york,usa
168642,"seattle, washington, usa",24,seattle,washington,usa
168719,"whittier, california, usa",61,whittier,california,usa
168736,"robina, queensland, australia",,robina,queensland,australia
168763,"beaverton, oregon, usa",,beaverton,oregon,usa
168802,"orlando, ,",,orlando,,
168813,"st. louis, missouri, usa",23,st. louis,missouri,usa
168816,"santa clara, california, usa",35,santa clara,california,usa
168954,"manhattan, kansas, usa",29,manhattan,kansas,usa
168971,"athabasca, alberta, canada",49,athabasca,alberta,canada
168974,"melbourne, florida, usa",,melbourne,florida,usa
168985,"san pedro, california, usa",,san pedro,california,usa
168999,"oshkosh, wisconsin, usa",28,oshkosh,wisconsin,usa
169006,"rothesay, new brunswick, canada",27,rothesay,new brunswick,canada
169054,"ashburn, virginia, usa",,ashburn,virginia,usa
169057,"westlake, ohio, usa",50,westlake,ohio,usa
169111,"frankfort, kentucky, usa",,frankfort,kentucky,usa
169181,"trinity center, california, usa",53,trinity center,california,usa
169223,"montrÃ©al, quebec, canada",38,montrÃ©al,quebec,canada
169233,"chicago, illinois, usa",27,chicago,illinois,usa
169243,"dayton, ohio, usa",41,dayton,ohio,usa
169249,"colorado springs, colorado, usa",43,colorado springs,colorado,usa
169282,"slidell, louisiana, usa",,slidell,louisiana,usa
169309,"east lansing, michigan, usa",,east lansing,michigan,usa
169310,"pekin, illinois, usa",,pekin,illinois,usa
169360,"great barrington, massachusetts,",25,great barrington,massachusetts,
169403,"marietta, georgia, usa",43,marietta,georgia,usa
169450,"sturgis, michigan, usa",31,sturgis,michigan,usa
169465,"baltimore, maryland, usa",49,baltimore,maryland,usa
169476,"knightdale, north carolina, usa",31,knightdale,north carolina,usa
169492,"south berwick, maine, usa",55,south berwick,maine,usa
169563,"sherwood park, alberta, canada",29,sherwood park,alberta,canada
169600,"lisboa, miraflores, portugal",28,lisboa,miraflores,portugal
169626,"mclean, virginia, usa",53,mclean,virginia,usa
169663,"towson, maryland, usa",,towson,maryland,usa
169672,"minneapolis, minnesota, usa",,minneapolis,minnesota,usa
169681,"cottage grove, minnesota, usa",41,cottage grove,minnesota,usa
169682,"minneapolis, minnesota, usa",26,minneapolis,minnesota,usa
169699,"vadnais heights, minnesota, usa",40,vadnais heights,minnesota,usa
169735,"nisswa, minnesota, usa",,nisswa,minnesota,usa
169754,"springfield, missouri, usa",,springfield,missouri,usa
169770,"duncanville, texas, usa",,duncanville,texas,usa
169779,"st. charles, missouri, usa",36,st. charles,missouri,usa
169781,"portland, oregon, usa",21,portland,oregon,usa
169824,"denver, california, usa",35,denver,california,usa
169827,"cleveland, missouri, usa",38,cleveland,missouri,usa
169887,"alsea, oregon, usa",33,alsea,oregon,usa
169964,"columbia, missouri, usa",61,columbia,missouri,usa
170012,"jackson, georgia, usa",37,jackson,georgia,usa
170054,"ottawa, ,",,ottawa,,
